Pert,Kpa,Tprot
AC220,CDK3,FNDC3A
AC220,CDK3,H1-3
AC220,CDK3,KIF24
AC220,CDK3,MACF1
AC220,CDK3,NCBP3
AC220,CDK3,NCL
AC220,CDK3,NCOA2
AC220,CDK3,PLCH1
AC220,CDK3,RECQL5
AC220,CDK3,RGPD4
AC220,CDK3,RIF1
AC220,CDK3,RPRD2
AC220,CDK3,SIN3A
AC220,CDK3,SP4
AC220,CDK3,SSH3
AC220,CDK3,TACC2
AC220,CDK4,AAK1
AC220,CDK4,ANAPC1
AC220,CDK4,ANKRD34A
AC220,CDK4,ARID3A
AC220,CDK4,ATAD2
AC220,CDK4,BRME1
AC220,CDK4,CAMSAP3
AC220,CDK4,CDK13
AC220,CDK4,DLG5
AC220,CDK4,INTS3
AC220,CDK4,KAT5
AC220,CDK4,LBR
AC220,CDK4,LMNB2
AC220,CDK4,LSR
AC220,CDK4,MICAL3
AC220,CDK4,N4BP3
AC220,CDK4,PLCH1
AC220,CDK4,PYM1
AC220,CDK4,RBMX2
AC220,CDK4,SCAF11
AC220,CDK4,SRRM1
AC220,CDK4,SRRM2
AC220,CDK4,TBC1D10B
AC220,CDK4,ZDHHC8
AC220,CDK4,ZSCAN5B
AC220,CDK5,ANAPC1
AC220,CDK5,ANKRD34A
AC220,CDK5,ARID3A
AC220,CDK5,ASH1L
AC220,CDK5,ATAD2
AC220,CDK5,BRME1
AC220,CDK5,BUD13
AC220,CDK5,FNDC3A
AC220,CDK5,H1-3
AC220,CDK5,KANK2
AC220,CDK5,MACF1
AC220,CDK5,NCOA2
AC220,CDK5,PELP1
AC220,CDK5,PHF8
AC220,CDK5,PLCH1
AC220,CDK5,RAB44
AC220,CDK5,RALGPS2
AC220,CDK5,RBMX2
AC220,CDK5,SF3B1
AC220,CDK5,TACC2
AC220,CDK5,TRAK2
AC220,CDK5,ZDHHC8
AC220,CDK6,AAK1
AC220,CDK6,ANAPC1
AC220,CDK6,ANKRD34A
AC220,CDK6,ARID3A
AC220,CDK6,ATAD2
AC220,CDK6,BRME1
AC220,CDK6,BUD13
AC220,CDK6,CAMSAP3
AC220,CDK6,CDC42EP4
AC220,CDK6,EPB41L3
AC220,CDK6,FNDC3A
AC220,CDK6,INTS3
AC220,CDK6,LBR
AC220,CDK6,LMNB2
AC220,CDK6,MICAL3
AC220,CDK6,NCOA2
AC220,CDK6,PLCH1
AC220,CDK6,PYM1
AC220,CDK6,RALGPS2
AC220,CDK6,RBMX2
AC220,CDK6,RGPD8
AC220,CDK6,SCAF11
AC220,CDK6,SRRM2
AC220,CDK6,TBC1D10B
AC220,CDK6,TBX2
AC220,CDK6,ZSCAN5B
AC220,CDK7,ACACA
AC220,CDK7,ANKRD34A
AC220,CDK7,CDK12
AC220,CDK7,CDK13
AC220,CDK7,FNDC3A
AC220,CDK7,KDM2B
AC220,CDK7,KIAA1522
AC220,CDK7,MLLT6
AC220,CDK7,MRTFB
AC220,CDK7,N4BP3
AC220,CDK7,NCOR2
AC220,CDK7,NPDC1
AC220,CDK7,NUP210
AC220,CDK7,POLR2A
AC220,CDK7,PRKAG2
AC220,CDK7,RCAN1
AC220,CDK7,RCAN3
AC220,CDK7,RELL1
AC220,CDK7,ROBO1
AC220,CDK7,SENP6
AC220,CDK7,SIN3A
AC220,CDK7,SLX4
AC220,CDK7,SRRM1
AC220,CDK7,SRSF2
AC220,CDK7,TBX2
AC220,CDK7,TGFB1I1
AC220,CDK7,TMEM131
AC220,CDK7,ZC3H13
AC220,CDK7,ZC3H18
AC220,CDK7,ZFP36L2
AC220,CDK8,ACACA
AC220,CDK8,ANKRD17
AC220,CDK8,ARID3A
AC220,CDK8,ATAD2
AC220,CDK8,BAZ2A
AC220,CDK8,BRD2
AC220,CDK8,CCNK
AC220,CDK8,CPEB4
AC220,CDK8,DENND4A
AC220,CDK8,GATAD2A
AC220,CDK8,KNL1
AC220,CDK8,MLLT6
AC220,CDK8,N4BP3
AC220,CDK8,NCOR2
AC220,CDK8,NPDC1
AC220,CDK8,PHF8
AC220,CDK8,RALGPS2
AC220,CDK8,SIN3A
AC220,CDK8,SPINDOC
AC220,CDK8,TBX2
AC220,CDK8,TGFB1I1
AC220,CDK8,YBX3
AC220,CDK8,ZNF219
AC220,CDK9,ANAPC1
AC220,CDK9,ANKRD34A
AC220,CDK9,ARID3A
AC220,CDK9,ASH1L
AC220,CDK9,ATAD2
AC220,CDK9,BRME1
AC220,CDK9,BUD13
AC220,CDK9,CAMSAP3
AC220,CDK9,CDK12
AC220,CDK9,CDK13
AC220,CDK9,CHERP
AC220,CDK9,CPEB4
AC220,CDK9,FGD1
AC220,CDK9,LBR
AC220,CDK9,MIA3
AC220,CDK9,MICAL3
AC220,CDK9,MKI67
AC220,CDK9,MTCL1
AC220,CDK9,PLEKHA5
AC220,CDK9,PTK2
AC220,CDK9,RAB3IL1
AC220,CDK9,RAB44
AC220,CDK9,SF3B1
AC220,CDK9,SRRM1
AC220,CDK9,SRRM2
AC220,CDK9,TRAK2
AC220,CDK9,TXNRD3
AC220,CDK9,ZDHHC8
AC220,CDK9,ZFPM1
AC220,CDK9,ZNF687
AC220,CDKL1,CDC25B
AC220,CDKL1,CHERP
AC220,CDKL1,GATAD2A
AC220,CDKL1,HAUS6
AC220,CDKL1,KAT5
AC220,CDKL1,KIF1A
AC220,CDKL1,LBR
AC220,CDKL1,MAP1S
AC220,CDKL1,PRKAG2
AC220,CDKL1,ROBO1
AC220,CDKL1,RPS6
AC220,CDKL1,SRRM1
AC220,CDKL1,SRRM2
AC220,CDKL1,SRSF10
AC220,CDKL1,TRIM3
AC220,CDKL5,ANKRD34A
AC220,CDKL5,BRME1
AC220,CDKL5,CDC25B
AC220,CDKL5,CDC42EP4
AC220,CDKL5,CHERP
AC220,CDKL5,CPEB4
AC220,CDKL5,GATAD2A
AC220,CDKL5,HAUS6
AC220,CDKL5,KAT5
AC220,CDKL5,KIAA1522
AC220,CDKL5,KIF1A
AC220,CDKL5,LBR
AC220,CDKL5,MAP1S
AC220,CDKL5,NUFIP2
AC220,CDKL5,PRKAG2
AC220,CDKL5,RALGAPA1
AC220,CDKL5,ROBO1
AC220,CDKL5,RPS6
AC220,CDKL5,SALL3
AC220,CDKL5,SRRM1
AC220,CDKL5,SRRM2
AC220,CDKL5,TRIM2
AC220,CDKL5,TRIM3
AC220,CDKL5,WWC3
AC220,CLK1,BOD1L1
AC220,CLK1,CAMSAP2
AC220,CLK1,CDK12
AC220,CLK1,CDK13
AC220,CLK1,CHERP
AC220,CLK1,DCP1B
AC220,CLK1,EIF4EBP2
AC220,CLK1,HAUS6
AC220,CLK1,KIF26A
AC220,CLK1,LBR
AC220,CLK1,MEX3C
AC220,CLK1,MIA3
AC220,CLK1,MTCL1
AC220,CLK1,PLEKHA5
AC220,CLK1,PLEKHN1
AC220,CLK1,PLIN5
AC220,CLK1,RALGAPA1
AC220,CLK1,RASGRP2
AC220,CLK1,RBM14
AC220,CLK1,RUNX2
AC220,CLK1,SRRM1
AC220,CLK1,SRRM2
AC220,CLK1,SRSF2
AC220,CLK1,SRSF6
AC220,CLK1,TBKBP1
AC220,CLK1,TRPC6
AC220,CLK2,BOD1L1
AC220,CLK2,CAMK2B
AC220,CLK2,CHERP
AC220,CLK2,CLEC16A
AC220,CLK2,DCP1B
AC220,CLK2,KAT5
AC220,CLK2,KIF1A
AC220,CLK2,KIF26A
AC220,CLK2,LBR
AC220,CLK2,MIA3
AC220,CLK2,MTCL1
AC220,CLK2,NCOA1
AC220,CLK2,PARD3
AC220,CLK2,PLEKHA5
AC220,CLK2,PLEKHN1
AC220,CLK2,RAB44
AC220,CLK2,RFTN1
AC220,CLK2,RPRD2
AC220,CLK2,SHROOM2
AC220,CLK2,SRRM1
AC220,CLK2,SRRM2
AC220,CLK2,SRSF2
AC220,CLK2,SRSF6
AC220,CLK3,BUD13
AC220,CLK3,CCNK
AC220,CLK3,CHERP
AC220,CLK3,DCP1B
AC220,CLK3,GATAD2A
AC220,CLK3,GTF2I
AC220,CLK3,KAT5
AC220,CLK3,KIF1A
AC220,CLK3,LBR
AC220,CLK3,METAP2
AC220,CLK3,NCOA2
AC220,CLK3,PARD3
AC220,CLK3,PLEKHA5
AC220,CLK3,PLEKHN1
AC220,CLK3,PRPF4B
AC220,CLK3,RAB44
AC220,CLK3,RECQL5
AC220,CLK3,RFTN1
AC220,CLK3,RPRD2
AC220,CLK3,SAAL1
AC220,CLK3,SPINDOC
AC220,CLK3,SRRM1
AC220,CLK3,SRSF2
AC220,CLK3,TGFB1I1
AC220,CLK3,ZC3H18
AC220,CLK3,ZNF703
AC220,CLK4,BOD1L1
AC220,CLK4,CAMK2B
AC220,CLK4,CAMSAP2
AC220,CLK4,CDK12
AC220,CLK4,CDK13
AC220,CLK4,CHERP
AC220,CLK4,CLEC16A
AC220,CLK4,DCP1B
AC220,CLK4,EIF4EBP2
AC220,CLK4,EMSY
AC220,CLK4,KNL1
AC220,CLK4,LBR
AC220,CLK4,MEX3C
AC220,CLK4,MTCL1
AC220,CLK4,NCAPH
AC220,CLK4,NCOA1
AC220,CLK4,PLEKHA5
AC220,CLK4,PLEKHN1
AC220,CLK4,PLIN5
AC220,CLK4,PRKD1
AC220,CLK4,PRKD2
AC220,CLK4,RASGRP2
AC220,CLK4,RUNX2
AC220,CLK4,SRRM1
AC220,CLK4,SRRM2
AC220,CLK4,SRSF2
AC220,CLK4,SRSF6
AC220,CLK4,TBKBP1
AC220,CLK4,TRPC6
AC220,CLK4,TXNRD3
AC220,DAPK1,ANKRD34A
AC220,DAPK1,ANP32B
AC220,DAPK1,BORCS6
AC220,DAPK1,BRAF
AC220,DAPK1,BRD1
AC220,DAPK1,CDK13
AC220,DAPK1,CHERP
AC220,DAPK1,EMSY
AC220,DAPK1,IRS1
AC220,DAPK1,KIF4A
AC220,DAPK1,KLC4
AC220,DAPK1,KNL1
AC220,DAPK1,MPRIP
AC220,DAPK1,MYO10
AC220,DAPK1,NCAPH
AC220,DAPK1,NIFK
AC220,DAPK1,NUFIP2
AC220,DAPK1,PLIN5
AC220,DAPK1,PPP1R13L
AC220,DAPK1,PRDX2
AC220,DAPK1,PRKD1
AC220,DAPK1,PRKD2
AC220,DAPK1,RASGRP2
AC220,DAPK1,SON
AC220,DAPK1,SRRM1
AC220,DAPK1,TRPC6
AC220,DAPK1,WWC3
AC220,DAPK2,ANKRD34A
AC220,DAPK2,ARHGEF5
AC220,DAPK2,BORCS6
AC220,DAPK2,CDK13
AC220,DAPK2,CHERP
AC220,DAPK2,EIF4EBP2
AC220,DAPK2,EMSY
AC220,DAPK2,KIF4A
AC220,DAPK2,KLC4
AC220,DAPK2,KNL1
AC220,DAPK2,MEX3C
AC220,DAPK2,MPRIP
AC220,DAPK2,NIFK
AC220,DAPK2,NUFIP2
AC220,DAPK2,PLIN5
AC220,DAPK2,PRDX2
AC220,DAPK2,PRKD1
AC220,DAPK2,PRKD2
AC220,DAPK2,SON
AC220,DAPK2,SRRM1
AC220,DAPK2,SRRM2
AC220,DAPK2,TRPC6
AC220,DAPK2,WWC3
AC220,DAPK3,ANP32B
AC220,DAPK3,ARHGEF5
AC220,DAPK3,BAZ1B
AC220,DAPK3,BORCS6
AC220,DAPK3,BRD1
AC220,DAPK3,CDK13
AC220,DAPK3,CHERP
AC220,DAPK3,EMSY
AC220,DAPK3,IRS1
AC220,DAPK3,KIF4A
AC220,DAPK3,KLC4
AC220,DAPK3,KNL1
AC220,DAPK3,MPRIP
AC220,DAPK3,NCAPH
AC220,DAPK3,NIFK
AC220,DAPK3,NUFIP2
AC220,DAPK3,PLIN5
AC220,DAPK3,PPP1R13L
AC220,DAPK3,PRKD1
AC220,DAPK3,PRKD2
AC220,DAPK3,RASGRP2
AC220,DAPK3,SON
AC220,DAPK3,SRRM1
AC220,DAPK3,TRPC6
AC220,DAPK3,WWC3
AC220,DSTYK,BEND3
AC220,DSTYK,BPTF
AC220,DSTYK,CHAF1A
AC220,DSTYK,DHX16
AC220,DSTYK,HDAC1
AC220,DSTYK,HNRNPC
AC220,DSTYK,HSP90AB2P
AC220,DSTYK,KAT5
AC220,DSTYK,KLHDC4
AC220,DSTYK,NCL
AC220,DSTYK,PACSIN3
AC220,DSTYK,PCM1
AC220,DSTYK,PRPF3
AC220,DSTYK,PTGES3
AC220,DSTYK,TOR1AIP1
AC220,DSTYK,USO1
AC220,DYRK1A,CAMSAP2
AC220,DYRK1A,CDK13
AC220,DYRK1A,CHERP
AC220,DYRK1A,CPEB4
AC220,DYRK1A,DCP1B
AC220,DYRK1A,EIF4EBP2
AC220,DYRK1A,GATAD2A
AC220,DYRK1A,HAUS6
AC220,DYRK1A,KIF1A
AC220,DYRK1A,KIF26A
AC220,DYRK1A,MTCL1
AC220,DYRK1A,PLEKHA5
AC220,DYRK1A,PNISR
AC220,DYRK1A,PRKAG2
AC220,DYRK1A,RALGAPA1
AC220,DYRK1A,ROBO1
AC220,DYRK1A,SHANK2
AC220,DYRK1A,SPINDOC
AC220,DYRK1A,SRRM1
AC220,DYRK1A,SRSF2
AC220,DYRK1A,SRSF6
AC220,DYRK1A,TXNRD3
AC220,DYRK1B,ATN1
AC220,DYRK1B,CAMSAP2
AC220,DYRK1B,CDK13
AC220,DYRK1B,CHERP
AC220,DYRK1B,CPEB4
AC220,DYRK1B,EIF4EBP2
AC220,DYRK1B,GATAD2A
AC220,DYRK1B,HAUS6
AC220,DYRK1B,KIF1A
AC220,DYRK1B,KIF26A
AC220,DYRK1B,MKI67
AC220,DYRK1B,MTCL1
AC220,DYRK1B,PLEKHA5
AC220,DYRK1B,RALGAPA1
AC220,DYRK1B,ROBO1
AC220,DYRK1B,SAAL1
AC220,DYRK1B,SHANK2
AC220,DYRK1B,SPINDOC
AC220,DYRK1B,SRRM1
AC220,DYRK1B,SRRM2
AC220,DYRK1B,SRSF2
AC220,DYRK1B,TBKBP1
AC220,DYRK1B,TXNRD3
AC220,DYRK1B,ZC3H13
AC220,DYRK1B,ZC3H18
AC220,DYRK2,ATN1
AC220,DYRK2,CAMSAP2
AC220,DYRK2,CDK13
AC220,DYRK2,CHERP
AC220,DYRK2,CPEB4
AC220,DYRK2,EIF4EBP2
AC220,DYRK2,GATAD2A
AC220,DYRK2,KAT5
AC220,DYRK2,KIAA1522
AC220,DYRK2,KIF1A
AC220,DYRK2,KIF26A
AC220,DYRK2,MTCL1
AC220,DYRK2,PLEKHA5
AC220,DYRK2,PNISR
AC220,DYRK2,PRKAG2
AC220,DYRK2,PRRT3
AC220,DYRK2,RFTN1
AC220,DYRK2,ROBO1
AC220,DYRK2,SAAL1
AC220,DYRK2,SPINDOC
AC220,DYRK2,SRRM1
AC220,DYRK2,SRRM2
AC220,DYRK2,SRSF2
AC220,DYRK2,TBKBP1
AC220,DYRK2,TXNRD3
AC220,DYRK2,ZC3H18
AC220,DYRK3,ATN1
AC220,DYRK3,CAMSAP2
AC220,DYRK3,CDK13
AC220,DYRK3,CHERP
AC220,DYRK3,CPEB4
AC220,DYRK3,DCP1B
AC220,DYRK3,EIF4EBP2
AC220,DYRK3,GATAD2A
AC220,DYRK3,HAUS6
AC220,DYRK3,KIAA1522
AC220,DYRK3,KIF1A
AC220,DYRK3,KIF26A
AC220,DYRK3,LBR
AC220,DYRK3,MSX2
AC220,DYRK3,MTCL1
AC220,DYRK3,NCAPH
AC220,DYRK3,PELP1
AC220,DYRK3,PLEKHA5
AC220,DYRK3,PRKAG2
AC220,DYRK3,PRKD1
AC220,DYRK3,ROBO1
AC220,DYRK3,RUNX2
AC220,DYRK3,SRRM1
AC220,DYRK3,SRRM2
AC220,DYRK3,SRSF10
AC220,DYRK3,SRSF2
AC220,DYRK3,TBKBP1
AC220,DYRK3,TXNRD3
AC220,DYRK3,WWC3
AC220,DYRK4,AIDA
AC220,DYRK4,BRSK2
AC220,DYRK4,BUD13
AC220,DYRK4,CAMSAP2
AC220,DYRK4,CCDC86
AC220,DYRK4,CDK13
AC220,DYRK4,CHERP
AC220,DYRK4,CPEB4
AC220,DYRK4,DPPA4
AC220,DYRK4,GATAD2A
AC220,DYRK4,KAT5
AC220,DYRK4,KDM2B
AC220,DYRK4,KIF1A
AC220,DYRK4,KIF26A
AC220,DYRK4,KMT2D
AC220,DYRK4,MEF2D
AC220,DYRK4,MKI67
AC220,DYRK4,MTCL1
AC220,DYRK4,PELP1
AC220,DYRK4,PLEKHA5
AC220,DYRK4,PLEKHN1
AC220,DYRK4,PNISR
AC220,DYRK4,PRKAG2
AC220,DYRK4,RFTN1
AC220,DYRK4,ROBO1
AC220,DYRK4,SPINDOC
AC220,DYRK4,SRRM1
AC220,DYRK4,SRSF2
AC220,DYRK4,SRSF6
AC220,DYRK4,TBKBP1
AC220,DYRK4,TXNRD3
AC220,EEF2K,AAK1
AC220,EEF2K,BEND3
AC220,EEF2K,PACSIN2
AC220,EEF2K,RPS14
AC220,EEF2K,SRRM1
AC220,FAM20C,AFAP1
AC220,FAM20C,AP3B2
AC220,FAM20C,BOP1
AC220,FAM20C,BRD3
AC220,FAM20C,C9orf78
AC220,FAM20C,CANX
AC220,FAM20C,CD2BP2
AC220,FAM20C,DHX16
AC220,FAM20C,DNAJC21
AC220,FAM20C,DVL2
AC220,FAM20C,DVL3
AC220,FAM20C,HDAC1
AC220,FAM20C,HDAC4
AC220,FAM20C,HDGF
AC220,FAM20C,HNRNPC
AC220,FAM20C,KDM1A
AC220,FAM20C,KLHDC4
AC220,FAM20C,MFAP1
AC220,FAM20C,MMP15
AC220,FAM20C,MPHOSPH8
AC220,FAM20C,MYH9
AC220,FAM20C,NACA
AC220,FAM20C,NCL
AC220,FAM20C,NOB1
AC220,FAM20C,NOL8
AC220,FAM20C,NSUN2
AC220,FAM20C,NUCKS1
AC220,FAM20C,PHIP
AC220,FAM20C,PJA1
AC220,FAM20C,PNISR
AC220,FAM20C,PPP1R2
AC220,FAM20C,PRPF3
AC220,FAM20C,PRPF38A
AC220,FAM20C,PRRC2A
AC220,FAM20C,PSIP1
AC220,FAM20C,PTGES3
AC220,FAM20C,PWP1
AC220,FAM20C,RANBP2
AC220,FAM20C,RICTOR
AC220,FAM20C,RNF113A
AC220,FAM20C,RPAP3
AC220,FAM20C,RPLP0P6
AC220,FAM20C,SEPTIN5
AC220,FAM20C,SLC39A7
AC220,FAM20C,UTP18
AC220,FAM20C,WASHC2A
AC220,FAM20C,ZC3H18
AC220,GAK,CLDN3
AC220,GAK,DYRK1A
AC220,GAK,IKZF3
AC220,GAK,SCAF1
AC220,GRK1,AATF
AC220,GRK1,ADNP
AC220,GRK1,AKAP8
AC220,GRK1,AP3B2
AC220,GRK1,BRD3
AC220,GRK1,C9orf78
AC220,GRK1,CHD8
AC220,GRK1,G3BP2
AC220,GRK1,GCFC2
AC220,GRK1,HDAC1
AC220,GRK1,HDAC2
AC220,GRK1,HDAC4
AC220,GRK1,KDM1A
AC220,GRK1,MCM3
AC220,GRK1,MFAP1
AC220,GRK1,MSH6
AC220,GRK1,NACA
AC220,GRK1,NCL
AC220,GRK1,NOB1
AC220,GRK1,NUCKS1
AC220,GRK1,PCM1
AC220,GRK1,PCNP
AC220,GRK1,PDAP1
AC220,GRK1,PRPF3
AC220,GRK1,PRPF38A
AC220,GRK1,RAPGEF6
AC220,GRK1,RIC8A
AC220,GRK1,RNF113A
AC220,GRK1,RPLP0P6
AC220,GRK1,SF3B2
AC220,GRK1,SH2B1
AC220,GRK1,SLC4A1AP
AC220,GRK1,SMARCAD1
AC220,GRK1,SSH1
AC220,GRK1,THOC5
AC220,GRK1,TMPO
AC220,GRK1,UTP18
AC220,GRK1,WASHC2A
AC220,GRK1,ZC3H11A
AC220,GRK2,AATF
AC220,GRK2,CLNS1A
AC220,GRK2,DDX21
AC220,GRK2,DHX16
AC220,GRK2,EIF4G1
AC220,GRK2,EIPR1
AC220,GRK2,G3BP2
AC220,GRK2,GCFC2
AC220,GRK2,HDAC1
AC220,GRK2,HDAC2
AC220,GRK2,IWS1
AC220,GRK2,KLHDC4
AC220,GRK2,KRI1
AC220,GRK2,MCM3
AC220,GRK2,MFAP1
AC220,GRK2,MSH6
AC220,GRK2,NACA
AC220,GRK2,NCL
AC220,GRK2,NUCKS1
AC220,GRK2,PCM1
AC220,GRK2,PCNP
AC220,GRK2,PHIP
AC220,GRK2,PJA1
AC220,GRK2,PRPF3
AC220,GRK2,PRPF38A
AC220,GRK2,PTGES3
AC220,GRK2,RIC8A
AC220,GRK2,RPLP0P6
AC220,GRK2,RPLP2
AC220,GRK2,RPRD2
AC220,GRK2,SF3B2
AC220,GRK2,STRBP
AC220,GRK2,THOC5
AC220,GRK2,TMPO
AC220,GRK2,TOP2A
AC220,GRK2,TOR1AIP1
AC220,GRK2,UTP18
AC220,GRK3,AATF
AC220,GRK3,AFAP1
AC220,GRK3,BOP1
AC220,GRK3,CLNS1A
AC220,GRK3,DDX21
AC220,GRK3,DHX16
AC220,GRK3,EIF4G1
AC220,GRK3,EIPR1
AC220,GRK3,G3BP2
AC220,GRK3,GCFC2
AC220,GRK3,HDAC1
AC220,GRK3,HDAC2
AC220,GRK3,IWS1
AC220,GRK3,KLHDC4
AC220,GRK3,KRI1
AC220,GRK3,MCM3
AC220,GRK3,MFAP1
AC220,GRK3,MSH6
AC220,GRK3,NACA
AC220,GRK3,NCL
AC220,GRK3,NOB1
AC220,GRK3,PCM1
AC220,GRK3,PCNP
AC220,GRK3,PHIP
AC220,GRK3,PJA1
AC220,GRK3,PRPF3
AC220,GRK3,PRPF38A
AC220,GRK3,RIC8A
AC220,GRK3,RPLP0P6
AC220,GRK3,RPLP2
AC220,GRK3,RPRD2
AC220,GRK3,SF3B2
AC220,GRK3,THOC5
AC220,GRK3,THRAP3
AC220,GRK3,TOP2A
AC220,GRK3,TOR1AIP1
AC220,GRK3,UTP18
AC220,GRK3,ZC3H18
AC220,GRK4,AATF
AC220,GRK4,AFAP1
AC220,GRK4,AKAP8
AC220,GRK4,AVEN
AC220,GRK4,BOP1
AC220,GRK4,CLNS1A
AC220,GRK4,DHX16
AC220,GRK4,DNAJC21
AC220,GRK4,EIPR1
AC220,GRK4,G3BP2
AC220,GRK4,GCFC2
AC220,GRK4,GTPBP1
AC220,GRK4,HDAC1
AC220,GRK4,HDAC2
AC220,GRK4,INCENP
AC220,GRK4,KAT5
AC220,GRK4,KDM1A
AC220,GRK4,KLHDC4
AC220,GRK4,MCM3
AC220,GRK4,MFAP1
AC220,GRK4,NCL
AC220,GRK4,NUCKS1
AC220,GRK4,PCM1
AC220,GRK4,PCNP
AC220,GRK4,PDAP1
AC220,GRK4,PHIP
AC220,GRK4,PRPF3
AC220,GRK4,PRPF38A
AC220,GRK4,PTGES3
AC220,GRK4,RAPGEF6
AC220,GRK4,RFFL
AC220,GRK4,RIC8A
AC220,GRK4,RIOK1
AC220,GRK4,RPRD2
AC220,GRK4,SF3B2
AC220,GRK4,THOC5
AC220,GRK4,TMPO
AC220,GRK4,UTP18
AC220,GRK4,VRK3
AC220,GRK4,XRN2
AC220,GRK4,ZC3H11A
AC220,GRK4,ZC3H18
AC220,GRK5,AATF
AC220,GRK5,AKAP8
AC220,GRK5,BRD3
AC220,GRK5,CFDP1
AC220,GRK5,G3BP2
AC220,GRK5,GCFC2
AC220,GRK5,HDAC2
AC220,GRK5,IWS1
AC220,GRK5,KDM1A
AC220,GRK5,KRI1
AC220,GRK5,LIG1
AC220,GRK5,MBD1
AC220,GRK5,MCM3
AC220,GRK5,MSH6
AC220,GRK5,NAV1
AC220,GRK5,NCL
AC220,GRK5,NFATC2IP
AC220,GRK5,NOB1
AC220,GRK5,NUCKS1
AC220,GRK5,NUP50
AC220,GRK5,PCM1
AC220,GRK5,PCNP
AC220,GRK5,PDAP1
AC220,GRK5,PDCD4
AC220,GRK5,PDHA1
AC220,GRK5,PHIP
AC220,GRK5,PPIG
AC220,GRK5,PRPF38A
AC220,GRK5,RAPGEF6
AC220,GRK5,RETREG3
AC220,GRK5,RIC8A
AC220,GRK5,RNF113A
AC220,GRK5,RPRD2
AC220,GRK5,RRN3
AC220,GRK5,SMARCAD1
AC220,GRK5,THOC5
AC220,GRK5,VRK3
AC220,GRK5,WASHC2A
AC220,GRK5,XRN2
AC220,GRK5,ZC3H18
AC220,GRK6,AATF
AC220,GRK6,BOP1
AC220,GRK6,BRD3
AC220,GRK6,C9orf78
AC220,GRK6,CD2BP2
AC220,GRK6,CHD7
AC220,GRK6,CHD8
AC220,GRK6,CLNS1A
AC220,GRK6,DNAJC21
AC220,GRK6,EIPR1
AC220,GRK6,G3BP2
AC220,GRK6,GCFC2
AC220,GRK6,HDAC1
AC220,GRK6,HDAC2
AC220,GRK6,KDM1A
AC220,GRK6,MCM3
AC220,GRK6,MDC1
AC220,GRK6,MFAP1
AC220,GRK6,NAA30
AC220,GRK6,NACA
AC220,GRK6,NAV1
AC220,GRK6,NCL
AC220,GRK6,NES
AC220,GRK6,NFATC2IP
AC220,GRK6,NOB1
AC220,GRK6,NOL8
AC220,GRK6,PCNP
AC220,GRK6,PDAP1
AC220,GRK6,PHIP
AC220,GRK6,PRPF3
AC220,GRK6,PRPF38A
AC220,GRK6,RAPGEF6
AC220,GRK6,RIC8A
AC220,GRK6,RNF113A
AC220,GRK6,RPAP3
AC220,GRK6,RPRD2
AC220,GRK6,RRN3
AC220,GRK6,RRP12
AC220,GRK6,SEPTIN5
AC220,GRK6,SF3B2
AC220,GRK6,SLC39A7
AC220,GRK6,SMARCAD1
AC220,GRK6,THOC5
AC220,GRK6,UTP18
AC220,GRK6,VRK3
AC220,GRK6,WASHC2A
AC220,GRK6,XRN2
AC220,GRK6,ZC3H18
AC220,GRK7,AKT1
AC220,GRK7,C9orf78
AC220,GRK7,CANX
AC220,GRK7,DHX16
AC220,GRK7,DIDO1
AC220,GRK7,DNAJC21
AC220,GRK7,DPF2
AC220,GRK7,EIPR1
AC220,GRK7,G3BP2
AC220,GRK7,GCFC2
AC220,GRK7,HDAC2
AC220,GRK7,HSP90AB2P
AC220,GRK7,IRS1
AC220,GRK7,KDM1A
AC220,GRK7,KLHDC4
AC220,GRK7,KRI1
AC220,GRK7,MCM3
AC220,GRK7,MFAP1
AC220,GRK7,MSH6
AC220,GRK7,NCL
AC220,GRK7,NOB1
AC220,GRK7,NUCKS1
AC220,GRK7,PCM1
AC220,GRK7,PCNP
AC220,GRK7,PDAP1
AC220,GRK7,PHIP
AC220,GRK7,PPIP5K2
AC220,GRK7,PRPF3
AC220,GRK7,PRPF38A
AC220,GRK7,PWP1
AC220,GRK7,QSER1
AC220,GRK7,RANBP2
AC220,GRK7,SF3B2
AC220,GRK7,THOC5
AC220,GRK7,THRAP3
AC220,GRK7,TMPO
AC220,GRK7,TOP2A
AC220,GRK7,TPD52L1
AC220,GRK7,UTP18
AC220,GRK7,VRK3
AC220,GRK7,XRN2
AC220,GRK7,ZC3H18
AC220,GSK3A,AIDA
AC220,GSK3A,ANKRD34A
AC220,GSK3A,CBL
AC220,GSK3A,GSE1
AC220,GSK3A,IRS1
AC220,GSK3A,JPH1
AC220,GSK3A,KAT5
AC220,GSK3A,KIF1A
AC220,GSK3A,KPNA2
AC220,GSK3A,MAP1B
AC220,GSK3A,MID1
AC220,GSK3A,NEFM
AC220,GSK3A,NES
AC220,GSK3A,PLEKHA5
AC220,GSK3A,PWP1
AC220,GSK3A,PXN
AC220,GSK3A,RAB3IL1
AC220,GSK3A,SIPA1L1
AC220,GSK3A,SPINDOC
AC220,GSK3A,TNK1
AC220,GSK3A,WIPF2
AC220,GSK3A,XPC
AC220,GSK3A,ZNF219
AC220,GSK3B,ANKRD34A
AC220,GSK3B,ASXL2
AC220,GSK3B,CAMK2B
AC220,GSK3B,DCP1B
